sale_id,sale_date,customer_id,product_id,region,quantity,unit_price,discount,revenue,cost,profit,margin
SALE043347,2024-12-06,CUST09946,PROD009,Europe,1,549.0,0.0,640.48,427.17,213.31,0.333
SALE043348,2025-07-12,CUST05528,PROD013,Europe,2,89.0,0.05,165.07,123.18,41.89,0.2538
SALE043349,2025-08-19,CUST05867,PROD016,South America,1,29.0,0.05,25.75,14.94,10.81,0.4198
SALE043350,2024-12-22,CUST03686,PROD002,Europe,2,149.0,0.0,347.78,205.89,141.89,0.408
SALE043351,2024-11-13,CUST02073,PROD009,Asia,1,549.0,0.05,425.91,226.99,198.92,0.467
SALE043352,2024-10-19,CUST04119,PROD015,Asia,2,699.0,0.05,1738.8,945.96,792.84,0.456
SALE043353,2025-05-31,CUST06292,PROD004,Oceania,3,79.0,0.1,222.28,124.13,98.15,0.4416
SALE043354,2025-05-31,CUST02383,PROD017,Europe,2,99.0,0.05,365.65,292.16,73.49,0.201
SALE043355,2024-07-09,CUST01082,PROD010,Oceania,1,39.0,0.0,48.16,33.62,14.54,0.3019
SALE043356,2024-08-28,CUST09061,PROD006,South America,3,599.0,0.15,1341.42,940.67,400.75,0.2988
SALE043357,2025-06-08,CUST07222,PROD001,Europe,3,49.0,0.05,177.29,128.37,48.92,0.2759
SALE043358,2025-03-14,CUST01593,PROD007,Oceania,5,59.0,0.0,299.93,171.3,128.63,0.4289
SALE043359,2025-06-18,CUST01027,PROD015,Oceania,2,699.0,0.0,1651.22,862.73,788.49,0.4775
SALE043360,2024-01-01,CUST00823,PROD019,Asia,2,25.0,0.0,50.45,27.87,22.58,0.4476
SALE043361,2025-10-08,CUST08861,PROD012,Europe,10,449.0,0.1,4002.32,2684.07,1318.25,0.3294
SALE043362,2025-09-04,CUST01001,PROD017,Europe,1,99.0,0.05,108.53,71.18,37.35,0.3441
SALE043363,2025-10-14,CUST00041,PROD001,Asia,1,49.0,0.0,45.37,28.34,17.03,0.3754
SALE043364,2024-05-02,CUST00403,PROD013,North America,3,89.0,0.1,273.46,144.82,128.64,0.4704
SALE043365,2025-02-15,CUST04807,PROD020,Asia,10,75.0,0.05,706.75,354.42,352.33,0.4985
SALE043366,2025-03-24,CUST05693,PROD003,North America,1,499.0,0.0,568.83,301.11,267.72,0.4707
SALE043367,2024-07-30,CUST03017,PROD010,Oceania,5,39.0,0.05,344.33,192.49,151.84,0.441
SALE043368,2025-09-17,CUST02539,PROD008,Europe,1,179.0,0.0,174.68,113.02,61.66,0.353
SALE043369,2024-02-13,CUST09245,PROD015,Asia,1,699.0,0.0,683.46,420.91,262.55,0.3841
SALE043370,2025-05-12,CUST09005,PROD002,Europe,10,149.0,0.1,1831.14,1057.54,773.6,0.4225
SALE043371,2025-02-21,CUST02143,PROD008,North America,1,179.0,0.0,175.18,96.49,78.69,0.4492
SALE043372,2024-12-12,CUST07769,PROD008,Oceania,3,179.0,0.15,492.68,316.48,176.2,0.3576
SALE043373,2025-07-17,CUST05592,PROD010,North America,2,39.0,0.0,99.56,66.68,32.88,0.3303
SALE043374,2025-01-03,CUST06103,PROD001,South America,1,49.0,0.2,34.91,22.67,12.24,0.3506
SALE043375,2024-02-19,CUST08289,PROD016,Asia,1,29.0,0.05,29.52,19.9,9.62,0.3259
SALE043376,2024-11-17,CUST02701,PROD017,North America,3,99.0,0.05,439.27,251.64,187.63,0.4271
SALE043377,2025-11-13,CUST09170,PROD013,Asia,10,89.0,0.05,800.4,514.34,286.06,0.3574
SALE043378,2024-01-26,CUST09617,PROD009,Europe,1,549.0,0.05,695.07,472.32,222.75,0.3205
SALE043379,2024-02-13,CUST06618,PROD006,South America,3,599.0,0.0,1753.72,1161.07,592.65,0.3379
SALE043380,2025-07-19,CUST01669,PROD016,Europe,1,29.0,0.1,24.16,13.67,10.49,0.4342
SALE043381,2024-03-20,CUST04245,PROD018,North America,5,399.0,0.0,3170.08,1729.0,1441.08,0.4546
SALE043382,2025-11-30,CUST09312,PROD004,North America,2,79.0,0.0,327.64,189.7,137.94,0.421
SALE043383,2025-01-31,CUST07782,PROD012,Asia,1,449.0,0.05,377.41,274.76,102.65,0.272
SALE043384,2025-06-10,CUST03258,PROD010,Asia,1,39.0,0.2,29.14,17.45,11.69,0.4012
SALE043385,2025-05-26,CUST08941,PROD011,Europe,1,129.0,0.0,165.21,127.38,37.83,0.229
SALE043386,2025-10-18,CUST07043,PROD013,Europe,5,89.0,0.0,409.88,299.03,110.85,0.2704
SALE043387,2025-12-31,CUST08163,PROD003,Europe,1,499.0,0.05,482.18,329.96,152.22,0.3157
SALE043388,2025-09-29,CUST07035,PROD018,Europe,1,399.0,0.05,447.06,319.66,127.4,0.285
SALE043389,2025-05-10,CUST09657,PROD019,Asia,10,25.0,0.15,375.4,254.79,120.61,0.3213
SALE043390,2024-09-16,CUST05356,PROD002,Oceania,1,149.0,0.0,151.86,106.33,45.53,0.2998
SALE043391,2024-08-23,CUST00201,PROD002,North America,3,149.0,0.0,503.68,288.96,214.72,0.4263
SALE043392,2024-09-22,CUST03338,PROD004,South America,2,79.0,0.0,173.27,125.05,48.22,0.2783
SALE043393,2025-12-10,CUST05472,PROD011,Europe,1,129.0,0.2,175.1,121.87,53.23,0.304
SALE043394,2024-12-01,CUST02566,PROD014,Asia,1,249.0,0.1,204.22,119.6,84.62,0.4144
SALE043395,2024-01-31,CUST05221,PROD011,Europe,2,129.0,0.15,240.13,153.05,87.08,0.3626
SALE043396,2024-03-07,CUST04350,PROD011,South America,5,129.0,0.05,647.94,476.45,171.49,0.2647
SALE043397,2025-02-10,CUST01727,PROD013,Asia,2,89.0,0.1,283.47,196.06,87.41,0.3084
SALE043398,2024-02-02,CUST09087,PROD014,Asia,1,249.0,0.0,242.17,124.7,117.47,0.4851
SALE043399,2025-05-13,CUST04736,PROD019,North America,3,25.0,0.1,102.66,72.42,30.24,0.2946
SALE043400,2024-01-02,CUST03161,PROD007,Oceania,1,59.0,0.2,54.88,39.19,15.69,0.2859
SALE043401,2025-05-02,CUST04004,PROD010,Europe,1,39.0,0.05,38.92,29.15,9.77,0.251
SALE043402,2025-01-21,CUST06138,PROD012,Europe,3,449.0,0.05,2285.37,1265.64,1019.73,0.4462
SALE043403,2025-05-03,CUST02340,PROD011,Europe,10,129.0,0.0,1160.26,712.3,447.96,0.3861
SALE043404,2025-01-28,CUST00812,PROD002,Europe,10,149.0,0.2,1822.58,1347.94,474.64,0.2604
SALE043405,2024-10-17,CUST05763,PROD009,North America,1,549.0,0.1,576.06,374.91,201.15,0.3492
SALE043406,2024-02-26,CUST01727,PROD008,Asia,2,179.0,0.15,503.53,277.88,225.65,0.4481
SALE043407,2025-03-11,CUST09971,PROD020,North America,2,75.0,0.05,144.95,104.58,40.37,0.2785
SALE043408,2024-05-09,CUST00143,PROD013,Oceania,1,89.0,0.05,82.04,42.38,39.66,0.4834
SALE043409,2025-10-10,CUST08365,PROD014,North America,1,249.0,0.0,362.59,207.8,154.79,0.4269
SALE043410,2025-06-26,CUST09135,PROD003,Europe,10,499.0,0.0,6598.51,4017.76,2580.75,0.3911
SALE043411,2025-11-23,CUST06378,PROD020,South America,1,75.0,0.1,63.47,45.98,17.49,0.2756
SALE043412,2025-01-23,CUST06176,PROD007,Oceania,2,59.0,0.1,193.33,115.0,78.33,0.4052
SALE043413,2025-11-05,CUST09090,PROD016,Asia,5,29.0,0.0,135.72,96.25,39.47,0.2908
SALE043414,2025-07-23,CUST07430,PROD001,Oceania,3,49.0,0.05,177.28,125.11,52.17,0.2943
SALE043415,2025-08-30,CUST00384,PROD001,Asia,5,49.0,0.0,311.48,161.36,150.12,0.482
SALE043416,2024-05-26,CUST07213,PROD011,North America,1,129.0,0.05,121.44,61.08,60.36,0.497
SALE043417,2025-07-23,CUST04512,PROD014,North America,1,249.0,0.0,288.91,173.3,115.61,0.4002
SALE043418,2025-02-21,CUST00203,PROD016,North America,5,29.0,0.15,175.83,119.67,56.16,0.3194
SALE043419,2025-07-28,CUST02236,PROD015,South America,10,699.0,0.0,5532.17,4077.57,1454.6,0.2629
SALE043420,2024-06-24,CUST04699,PROD011,North America,3,129.0,0.0,379.42,274.37,105.05,0.2769
SALE043421,2024-07-06,CUST01022,PROD008,North America,1,179.0,0.0,272.4,172.6,99.8,0.3664
SALE043422,2025-12-02,CUST08957,PROD013,North America,1,89.0,0.15,75.71,44.73,30.98,0.4092
SALE043423,2024-10-25,CUST02794,PROD014,Oceania,2,249.0,0.0,509.66,297.21,212.45,0.4168
SALE043424,2025-11-06,CUST07335,PROD009,Asia,2,549.0,0.05,900.67,499.91,400.76,0.445
SALE043425,2024-06-11,CUST02485,PROD013,South America,1,89.0,0.0,146.35,83.65,62.7,0.4284
SALE043426,2024-08-26,CUST07052,PROD004,Europe,1,79.0,0.0,71.78,43.68,28.1,0.3915
SALE043427,2024-10-30,CUST09079,PROD005,Europe,10,199.0,0.0,2206.69,1414.96,791.73,0.3588
SALE043428,2024-04-23,CUST06208,PROD016,Asia,3,29.0,0.0,94.9,51.92,42.98,0.4529
SALE043429,2024-11-03,CUST09190,PROD015,North America,2,699.0,0.05,1435.98,806.9,629.08,0.4381
SALE043430,2024-04-17,CUST02925,PROD008,Europe,2,179.0,0.1,626.88,380.59,246.29,0.3929
SALE043431,2024-04-15,CUST01798,PROD009,Asia,1,549.0,0.15,467.82,345.39,122.43,0.2617
SALE043432,2024-05-08,CUST03627,PROD006,South America,10,599.0,0.1,5584.75,3932.05,1652.7,0.2959
SALE043433,2024-09-18,CUST07033,PROD004,Europe,2,79.0,0.0,329.71,191.01,138.7,0.4207
SALE043434,2025-04-06,CUST00010,PROD010,Asia,2,39.0,0.0,74.11,43.58,30.53,0.412
SALE043435,2024-10-03,CUST03977,PROD001,Europe,1,49.0,0.0,46.82,26.96,19.86,0.4242
SALE043436,2024-05-11,CUST06768,PROD009,Asia,2,549.0,0.0,1028.84,585.13,443.71,0.4313
SALE043437,2025-11-28,CUST06659,PROD005,North America,10,199.0,0.0,2901.91,2120.11,781.8,0.2694
SALE043438,2024-05-14,CUST02599,PROD004,Oceania,3,79.0,0.05,220.01,141.92,78.09,0.3549
SALE043439,2025-04-10,CUST02391,PROD011,North America,10,129.0,0.0,1480.02,861.98,618.04,0.4176
SALE043440,2024-10-21,CUST03622,PROD013,Asia,5,89.0,0.0,527.75,267.59,260.16,0.493
SALE043441,2024-02-10,CUST03305,PROD004,North America,10,79.0,0.1,1167.98,644.53,523.45,0.4482
SALE043442,2025-08-03,CUST00841,PROD006,Europe,1,599.0,0.0,541.52,372.12,169.4,0.3128
SALE043443,2024-03-17,CUST03230,PROD011,Asia,2,129.0,0.0,338.74,215.22,123.52,0.3646
SALE043444,2024-04-07,CUST08753,PROD002,North America,5,149.0,0.05,1378.09,1014.34,363.75,0.264
SALE043445,2024-02-04,CUST06493,PROD009,South America,1,549.0,0.1,778.05,478.85,299.2,0.3846
SALE043446,2024-04-24,CUST01735,PROD020,South America,2,75.0,0.05,133.15,76.73,56.42,0.4237
SALE043447,2024-08-17,CUST09380,PROD007,Europe,1,59.0,0.0,49.71,27.76,21.95,0.4416
SALE043448,2024-02-25,CUST04452,PROD018,Oceania,2,399.0,0.05,788.5,446.66,341.84,0.4335
SALE043449,2024-05-12,CUST03083,PROD017,North America,2,99.0,0.1,335.63,175.81,159.82,0.4762
SALE043450,2024-02-16,CUST03613,PROD018,North America,1,399.0,0.05,415.05,291.06,123.99,0.2987
SALE043451,2024-06-10,CUST08398,PROD016,North America,3,29.0,0.05,98.7,69.51,29.19,0.2957
SALE043452,2024-04-30,CUST02037,PROD009,Oceania,1,549.0,0.0,890.52,567.77,322.75,0.3624
SALE043453,2024-07-25,CUST09491,PROD002,Asia,3,149.0,0.0,490.93,272.3,218.63,0.4453
SALE043454,2025-08-04,CUST08480,PROD010,South America,2,39.0,0.05,81.17,42.07,39.1,0.4817
SALE043455,2024-03-27,CUST01351,PROD013,North America,1,89.0,0.05,89.53,44.98,44.55,0.4976
SALE043456,2025-12-21,CUST02561,PROD006,North America,1,599.0,0.0,618.54,422.2,196.34,0.3174
SALE043457,2025-01-08,CUST05264,PROD009,South America,1,549.0,0.0,554.55,279.21,275.34,0.4965
SALE043458,2024-05-29,CUST03161,PROD015,Oceania,5,699.0,0.05,3798.38,2221.23,1577.15,0.4152
SALE043459,2024-04-28,CUST08370,PROD009,Europe,5,549.0,0.0,3311.59,2247.78,1063.81,0.3212
SALE043460,2024-05-13,CUST08270,PROD006,Asia,3,599.0,0.0,3310.24,2104.26,1205.98,0.3643
SALE043461,2025-07-13,CUST08817,PROD016,South America,3,29.0,0.05,86.83,52.11,34.72,0.3999
SALE043462,2024-04-30,CUST04171,PROD008,Oceania,5,179.0,0.0,1155.3,684.35,470.95,0.4076
SALE043463,2025-02-07,CUST01240,PROD019,Europe,2,25.0,0.1,82.72,57.08,25.64,0.31
SALE043464,2024-02-02,CUST05675,PROD018,North America,1,399.0,0.15,329.74,234.74,95.0,0.2881
SALE043465,2024-11-19,CUST08885,PROD016,Asia,5,29.0,0.05,176.32,121.37,54.95,0.3116
SALE043466,2025-09-06,CUST07716,PROD003,Europe,1,499.0,0.05,622.81,392.09,230.72,0.3705
SALE043467,2025-08-09,CUST02643,PROD020,North America,1,75.0,0.05,82.19,48.99,33.2,0.4039
SALE043468,2025-01-07,CUST03532,PROD002,Europe,5,149.0,0.05,1359.74,862.17,497.57,0.3659
SALE043469,2024-07-08,CUST06029,PROD013,Oceania,10,89.0,0.05,1149.06,636.66,512.4,0.4459
SALE043470,2024-08-29,CUST04535,PROD008,North America,1,179.0,0.0,342.94,225.91,117.03,0.3413
SALE043471,2024-08-27,CUST06839,PROD011,Oceania,1,129.0,0.0,176.27,123.12,53.15,0.3015
SALE043472,2024-06-02,CUST03284,PROD011,Europe,3,129.0,0.0,426.93,236.47,190.46,0.4461
SALE043473,2025-04-29,CUST02721,PROD012,North America,2,449.0,0.05,1265.87,790.08,475.79,0.3759
SALE043474,2024-05-07,CUST00891,PROD010,Asia,2,39.0,0.0,79.76,59.48,20.28,0.2543
SALE043475,2025-12-06,CUST07543,PROD019,North America,1,25.0,0.0,31.2,22.31,8.89,0.2849
SALE043476,2024-03-21,CUST06821,PROD006,North America,1,599.0,0.05,621.95,442.54,179.41,0.2885
SALE043477,2025-04-01,CUST09173,PROD009,Europe,1,549.0,0.0,713.06,486.48,226.58,0.3178
SALE043478,2025-05-01,CUST03706,PROD004,Europe,1,79.0,0.0,85.0,61.71,23.29,0.274
SALE043479,2025-04-24,CUST06876,PROD002,North America,5,149.0,0.05,1347.99,968.2,379.79,0.2817
SALE043480,2025-04-27,CUST00546,PROD008,Asia,2,179.0,0.05,344.06,254.83,89.23,0.2593
SALE043481,2024-11-24,CUST09264,PROD009,South America,1,549.0,0.0,548.36,309.12,239.24,0.4363
SALE043482,2024-04-03,CUST09564,PROD003,North America,10,499.0,0.1,7000.56,4409.14,2591.42,0.3702
SALE043483,2025-03-28,CUST04189,PROD018,Europe,2,399.0,0.2,739.72,417.19,322.53,0.436
SALE043484,2024-06-03,CUST04477,PROD011,North America,2,129.0,0.2,247.89,159.91,87.98,0.3549
SALE043485,2024-05-28,CUST01804,PROD007,North America,10,59.0,0.0,820.56,462.56,358.0,0.4363
SALE043486,2025-08-21,CUST00167,PROD015,South America,1,699.0,0.05,611.24,324.87,286.37,0.4685
SALE043487,2024-04-11,CUST01804,PROD008,North America,1,179.0,0.0,289.1,198.06,91.04,0.3149
SALE043488,2025-01-25,CUST03605,PROD002,Oceania,1,149.0,0.1,135.06,92.87,42.19,0.3124
SALE043489,2024-09-23,CUST03860,PROD013,Europe,1,89.0,0.1,95.13,52.55,42.58,0.4476
SALE043490,2024-05-09,CUST07375,PROD017,North America,1,99.0,0.0,115.28,82.36,32.92,0.2856
SALE043491,2025-11-28,CUST02045,PROD019,Oceania,5,25.0,0.2,154.48,96.23,58.25,0.3771
SALE043492,2025-04-21,CUST02662,PROD006,Asia,3,599.0,0.05,1844.34,947.67,896.67,0.4862
SALE043493,2024-12-18,CUST09677,PROD012,North America,3,449.0,0.05,1312.95,856.59,456.36,0.3476
SALE043494,2025-09-07,CUST00306,PROD016,Asia,5,29.0,0.1,145.93,95.19,50.74,0.3477
SALE043495,2024-09-07,CUST08653,PROD009,Oceania,1,549.0,0.0,1012.7,667.43,345.27,0.3409
SALE043496,2024-08-28,CUST09886,PROD004,South America,1,79.0,0.15,61.36,40.13,21.23,0.346
SALE043497,2024-01-25,CUST03048,PROD011,North America,2,129.0,0.05,294.83,206.88,87.95,0.2983
SALE043498,2025-07-10,CUST06202,PROD002,Asia,1,149.0,0.0,123.64,67.5,56.14,0.4541
SALE043499,2025-12-07,CUST01341,PROD012,Europe,1,449.0,0.0,512.44,402.02,110.42,0.2155
SALE043500,2025-09-06,CUST04969,PROD005,Europe,5,199.0,0.0,1198.85,854.39,344.46,0.2873
SALE043501,2024-01-14,CUST00542,PROD004,North America,1,79.0,0.0,78.41,47.91,30.5,0.389
SALE043502,2024-09-11,CUST07846,PROD018,Asia,1,399.0,0.0,487.91,357.88,130.03,0.2665
SALE043503,2025-12-01,CUST07470,PROD006,North America,2,599.0,0.1,1263.41,656.99,606.42,0.48
SALE043504,2025-11-06,CUST02999,PROD011,Oceania,5,129.0,0.0,1117.21,775.64,341.57,0.3057
SALE043505,2024-06-02,CUST03777,PROD007,North America,5,59.0,0.05,300.26,202.9,97.36,0.3243
SALE043506,2024-10-21,CUST06378,PROD017,South America,10,99.0,0.0,1005.06,585.07,419.99,0.4179
SALE043507,2025-02-07,CUST09059,PROD003,Europe,1,499.0,0.05,495.05,371.3,123.75,0.25
SALE043508,2024-03-19,CUST00343,PROD012,South America,5,449.0,0.0,2060.67,1069.77,990.9,0.4809
SALE043509,2024-10-12,CUST01071,PROD010,South America,1,39.0,0.2,29.66,17.91,11.75,0.3962
SALE043510,2025-07-07,CUST02909,PROD019,Oceania,1,25.0,0.0,28.95,18.74,10.21,0.3527
SALE043511,2025-07-03,CUST04866,PROD002,Europe,1,149.0,0.0,152.68,98.8,53.88,0.3529
SALE043512,2024-05-07,CUST00442,PROD006,Europe,3,599.0,0.1,2805.57,1736.77,1068.8,0.381
SALE043513,2025-01-16,CUST08538,PROD013,Oceania,2,89.0,0.0,183.96,92.37,91.59,0.4979
SALE043514,2024-05-30,CUST02155,PROD002,North America,2,149.0,0.0,571.25,389.51,181.74,0.3181
SALE043515,2025-06-27,CUST04955,PROD012,Europe,1,449.0,0.2,406.74,312.59,94.15,0.2315
SALE043516,2025-04-24,CUST08402,PROD007,Europe,5,59.0,0.0,555.3,334.72,220.58,0.3972
SALE043517,2025-05-19,CUST05559,PROD020,North America,1,75.0,0.0,106.02,77.43,28.59,0.2697
SALE043518,2025-01-05,CUST03747,PROD009,Asia,1,549.0,0.0,566.78,396.62,170.16,0.3002
SALE043519,2024-09-28,CUST06252,PROD018,Europe,1,399.0,0.05,416.76,246.61,170.15,0.4083
SALE043520,2024-02-28,CUST00843,PROD007,North America,3,59.0,0.0,185.15,137.82,47.33,0.2556
SALE043521,2025-07-03,CUST03453,PROD004,Europe,3,79.0,0.0,345.37,212.14,133.23,0.3858
SALE043522,2025-08-08,CUST09777,PROD011,Europe,1,129.0,0.0,134.16,106.6,27.56,0.2054
SALE043523,2024-11-06,CUST09796,PROD020,North America,1,75.0,0.0,102.3,70.26,32.04,0.3132
SALE043524,2024-01-15,CUST04427,PROD012,Europe,1,449.0,0.0,590.09,322.26,267.83,0.4539
SALE043525,2025-02-09,CUST07513,PROD006,Europe,1,599.0,0.1,642.59,502.12,140.47,0.2186
SALE043526,2024-05-19,CUST01849,PROD007,Asia,3,59.0,0.0,150.41,79.51,70.9,0.4714
SALE043527,2025-11-08,CUST09965,PROD005,Europe,1,199.0,0.05,274.92,214.38,60.54,0.2202
SALE043528,2025-04-02,CUST03580,PROD019,Europe,2,25.0,0.05,49.1,38.7,10.4,0.2118
SALE043529,2025-12-21,CUST03722,PROD003,North America,3,499.0,0.1,1814.01,946.93,867.08,0.478
SALE043530,2025-07-16,CUST00411,PROD008,North America,2,179.0,0.1,657.82,407.99,249.83,0.3798
SALE043531,2025-10-05,CUST03819,PROD008,North America,2,179.0,0.0,531.59,357.93,173.66,0.3267
SALE043532,2024-11-29,CUST04146,PROD011,Asia,1,129.0,0.2,198.04,114.02,84.02,0.4243
SALE043533,2025-11-21,CUST09755,PROD020,North America,2,75.0,0.0,176.27,95.74,80.53,0.4569
SALE043534,2024-11-26,CUST03626,PROD011,North America,1,129.0,0.0,133.89,85.45,48.44,0.3618
SALE043535,2024-10-14,CUST08934,PROD008,Oceania,1,179.0,0.1,211.35,147.04,64.31,0.3043
SALE043536,2025-11-18,CUST09173,PROD018,Europe,1,399.0,0.05,535.4,385.02,150.38,0.2809
SALE043537,2024-09-17,CUST08672,PROD003,Asia,3,499.0,0.05,1464.86,897.58,567.28,0.3873
SALE043538,2024-08-09,CUST06439,PROD015,South America,2,699.0,0.2,993.86,730.08,263.78,0.2654
SALE043539,2025-01-15,CUST05275,PROD002,Asia,3,149.0,0.0,483.33,273.08,210.25,0.435
SALE043540,2025-02-04,CUST06287,PROD006,North America,2,599.0,0.0,1874.21,1170.35,703.86,0.3756
SALE043541,2025-01-31,CUST09670,PROD012,South America,5,449.0,0.1,1562.43,1102.84,459.59,0.2942
SALE043542,2025-04-16,CUST09478,PROD014,North America,2,249.0,0.0,765.05,434.11,330.94,0.4326
SALE043543,2024-12-01,CUST00783,PROD001,Asia,2,49.0,0.05,91.86,65.04,26.82,0.292
SALE043544,2025-11-09,CUST01433,PROD005,Europe,5,199.0,0.15,1217.45,774.0,443.45,0.3642
SALE043545,2025-10-16,CUST05090,PROD002,Asia,3,149.0,0.05,445.96,230.85,215.11,0.4824
SALE043546,2025-07-12,CUST05281,PROD020,Oceania,2,75.0,0.1,131.06,66.13,64.93,0.4954
SALE043547,2024-09-18,CUST06723,PROD001,Asia,10,49.0,0.05,414.26,305.12,109.14,0.2635
SALE043548,2024-03-27,CUST06469,PROD016,Oceania,5,29.0,0.0,247.14,151.03,96.11,0.3889
SALE043549,2024-01-03,CUST04020,PROD001,North America,2,49.0,0.0,98.35,68.58,29.77,0.3027
SALE043550,2025-07-13,CUST04717,PROD002,Asia,10,149.0,0.05,1547.15,917.34,629.81,0.4071
SALE043551,2024-04-25,CUST08275,PROD020,Asia,2,75.0,0.0,159.21,100.42,58.79,0.3693
SALE043552,2025-03-30,CUST01939,PROD018,Europe,1,399.0,0.0,663.85,496.83,167.02,0.2516
SALE043553,2024-11-18,CUST02705,PROD002,North America,2,149.0,0.15,338.82,226.2,112.62,0.3324
SALE043554,2025-07-20,CUST02675,PROD012,North America,10,449.0,0.2,4738.8,3005.56,1733.24,0.3658
SALE043555,2025-09-16,CUST02971,PROD019,Asia,1,25.0,0.1,28.67,18.98,9.69,0.338
SALE043556,2024-03-12,CUST00154,PROD004,North America,1,79.0,0.1,80.83,46.46,34.37,0.4252
SALE043557,2024-12-19,CUST00079,PROD003,North America,3,499.0,0.0,1887.98,1094.17,793.81,0.4205
SALE043558,2025-11-03,CUST02561,PROD002,North America,10,149.0,0.0,1381.53,713.07,668.46,0.4839
SALE043559,2024-10-06,CUST09942,PROD008,Europe,5,179.0,0.05,921.86,537.64,384.22,0.4168
SALE043560,2025-08-03,CUST05593,PROD008,North America,1,179.0,0.1,187.74,109.73,78.01,0.4155
SALE043561,2025-06-26,CUST08189,PROD013,North America,1,89.0,0.0,131.91,74.79,57.12,0.433
SALE043562,2025-09-11,CUST08398,PROD012,North America,1,449.0,0.1,590.03,363.19,226.84,0.3845
SALE043563,2024-02-23,CUST02696,PROD012,Europe,1,449.0,0.15,713.64,512.97,200.67,0.2812
SALE043564,2025-10-05,CUST06942,PROD018,Asia,1,399.0,0.05,378.4,267.4,111.0,0.2933
SALE043565,2024-01-11,CUST06148,PROD005,Asia,3,199.0,0.05,473.72,311.2,162.52,0.3431
SALE043566,2024-03-11,CUST09448,PROD020,North America,1,75.0,0.05,148.21,76.8,71.41,0.4818
SALE043567,2024-05-11,CUST00152,PROD019,South America,10,25.0,0.1,369.37,201.73,167.64,0.4539
SALE043568,2025-08-06,CUST09938,PROD007,Asia,1,59.0,0.05,67.26,39.76,27.5,0.4089
SALE043569,2024-04-17,CUST03800,PROD003,Asia,1,499.0,0.0,452.84,320.55,132.29,0.2921
SALE043570,2025-05-26,CUST02726,PROD001,North America,3,49.0,0.0,202.82,125.57,77.25,0.3809
SALE043571,2024-08-01,CUST05305,PROD002,Europe,1,149.0,0.1,187.65,110.5,77.15,0.4111
SALE043572,2025-05-12,CUST06510,PROD019,North America,2,25.0,0.0,83.8,47.04,36.76,0.4387
SALE043573,2025-05-24,CUST04766,PROD002,Asia,5,149.0,0.0,1419.11,1022.35,396.76,0.2796
SALE043574,2024-10-06,CUST07404,PROD014,North America,2,249.0,0.0,651.33,351.84,299.49,0.4598
SALE043575,2025-12-05,CUST03377,PROD020,Europe,10,75.0,0.1,1004.06,712.32,291.74,0.2906
SALE043576,2024-07-11,CUST00515,PROD007,Asia,2,59.0,0.0,102.12,57.71,44.41,0.4349
SALE043577,2024-02-29,CUST05494,PROD005,Asia,2,199.0,0.0,679.46,397.33,282.13,0.4152
SALE043578,2025-03-21,CUST05089,PROD019,Oceania,2,25.0,0.1,47.57,29.69,17.88,0.3759
SALE043579,2024-02-10,CUST04036,PROD001,Asia,1,49.0,0.1,55.67,34.13,21.54,0.3869
SALE043580,2024-07-27,CUST07736,PROD019,Asia,1,25.0,0.15,29.2,20.99,8.21,0.2812
SALE043581,2025-01-10,CUST08528,PROD018,North America,5,399.0,0.0,2027.95,1288.53,739.42,0.3646
SALE043582,2025-11-01,CUST04687,PROD008,Asia,1,179.0,0.05,180.91,129.13,51.78,0.2862
SALE043583,2025-05-31,CUST02410,PROD001,Oceania,2,49.0,0.0,105.12,55.73,49.39,0.4698
SALE043584,2025-03-20,CUST04155,PROD001,North America,1,49.0,0.05,97.76,54.14,43.62,0.4462
SALE043585,2025-01-23,CUST07319,PROD017,Asia,5,99.0,0.0,480.45,271.46,208.99,0.435
SALE043586,2024-09-19,CUST05492,PROD004,North America,2,79.0,0.1,198.31,138.49,59.82,0.3016
SALE043587,2025-08-28,CUST07957,PROD002,Asia,2,149.0,0.05,371.38,192.05,179.33,0.4829
SALE043588,2024-01-16,CUST01080,PROD019,Asia,1,25.0,0.15,18.42,13.21,5.21,0.2828
SALE043589,2024-04-26,CUST09486,PROD003,Asia,1,499.0,0.1,411.75,225.93,185.82,0.4513
SALE043590,2024-04-27,CUST00743,PROD001,South America,1,49.0,0.0,49.88,32.18,17.7,0.3549
SALE043591,2025-03-30,CUST06691,PROD005,Asia,10,199.0,0.05,1924.5,1030.31,894.19,0.4646
SALE043592,2024-07-31,CUST00107,PROD017,Asia,1,99.0,0.0,97.98,60.82,37.16,0.3793
SALE043593,2024-02-18,CUST04151,PROD020,Europe,3,75.0,0.05,217.07,143.45,73.62,0.3392
SALE043594,2024-04-28,CUST04130,PROD007,Oceania,5,59.0,0.0,329.78,245.35,84.43,0.256
SALE043595,2025-04-27,CUST04949,PROD015,North America,1,699.0,0.0,794.75,571.64,223.11,0.2807
SALE043596,2025-02-02,CUST04605,PROD004,North America,5,79.0,0.0,431.25,317.74,113.51,0.2632
SALE043597,2025-01-27,CUST00756,PROD009,Europe,1,549.0,0.0,599.25,433.5,165.75,0.2766
SALE043598,2025-06-11,CUST09460,PROD019,Oceania,1,25.0,0.1,27.05,17.87,9.18,0.3394
SALE043599,2025-01-14,CUST05692,PROD020,Europe,3,75.0,0.0,233.37,166.71,66.66,0.2856
