customer_id,customer_name,country,region,customer_segment,signup_date,acquisition_channel
CUST07321,Customer 07321,Spain,Europe,Mid-Market,2025-01-18,Partner
CUST07322,Customer 07322,Italy,Europe,SMB,2025-10-15,Organic
CUST07323,Customer 07323,India,Asia,Mid-Market,2024-07-29,Paid Search
CUST07324,Customer 07324,New Zealand,Oceania,SMB,2025-06-27,Referral
CUST07325,Customer 07325,Mexico,North America,Mid-Market,2024-11-09,Partner
CUST07326,Customer 07326,Thailand,Asia,Enterprise,2025-02-25,Organic
CUST07327,Customer 07327,Australia,Oceania,Enterprise,2025-05-16,Organic
CUST07328,Customer 07328,Singapore,Asia,Enterprise,2024-05-06,Referral
CUST07329,Customer 07329,Thailand,Asia,Mid-Market,2025-09-26,Paid Search
CUST07330,Customer 07330,South Korea,Asia,SMB,2025-06-15,Organic
CUST07331,Customer 07331,United Kingdom,Europe,Mid-Market,2024-10-26,Social
CUST07332,Customer 07332,Brazil,South America,SMB,2025-03-08,Paid Search
CUST07333,Customer 07333,South Korea,Asia,Mid-Market,2025-04-30,Organic
CUST07334,Customer 07334,Canada,North America,SMB,2024-11-28,Organic
CUST07335,Customer 07335,Singapore,Asia,SMB,2025-04-09,Organic
CUST07336,Customer 07336,New Zealand,Oceania,SMB,2025-02-12,Organic
CUST07337,Customer 07337,Canada,North America,SMB,2025-07-23,Paid Search
CUST07338,Customer 07338,South Korea,Asia,SMB,2024-06-18,Organic
CUST07339,Customer 07339,Germany,Europe,SMB,2024-01-04,Referral
CUST07340,Customer 07340,New Zealand,Oceania,SMB,2024-10-22,Paid Search
CUST07341,Customer 07341,Canada,North America,SMB,2025-08-25,Referral
CUST07342,Customer 07342,Thailand,Asia,Enterprise,2024-03-31,Social
CUST07343,Customer 07343,Brazil,South America,SMB,2025-09-21,Social
CUST07344,Customer 07344,Spain,Europe,Mid-Market,2024-10-26,Paid Search
CUST07345,Customer 07345,Singapore,Asia,SMB,2024-06-01,Paid Search
CUST07346,Customer 07346,United States,North America,Enterprise,2024-12-07,Referral
CUST07347,Customer 07347,India,Asia,Mid-Market,2025-08-16,Paid Search
CUST07348,Customer 07348,India,Asia,Enterprise,2025-09-19,Partner
CUST07349,Customer 07349,Japan,Asia,Enterprise,2025-03-24,Referral
CUST07350,Customer 07350,United Kingdom,Europe,Mid-Market,2025-01-20,Organic
CUST07351,Customer 07351,Spain,Europe,SMB,2025-08-12,Paid Search
CUST07352,Customer 07352,Spain,Europe,SMB,2025-10-26,Partner
CUST07353,Customer 07353,New Zealand,Oceania,SMB,2025-08-04,Referral
CUST07354,Customer 07354,Canada,North America,Enterprise,2025-12-08,Referral
CUST07355,Customer 07355,South Korea,Asia,Enterprise,2025-08-30,Referral
CUST07356,Customer 07356,Japan,Asia,SMB,2024-02-05,Paid Search
CUST07357,Customer 07357,United States,North America,Mid-Market,2024-01-15,Organic
CUST07358,Customer 07358,United Kingdom,Europe,SMB,2025-03-12,Referral
CUST07359,Customer 07359,Thailand,Asia,Mid-Market,2025-11-30,Organic
CUST07360,Customer 07360,United States,North America,Mid-Market,2024-08-06,Referral
CUST07361,Customer 07361,India,Asia,SMB,2025-12-07,Organic
CUST07362,Customer 07362,United States,North America,Enterprise,2025-09-14,Social
CUST07363,Customer 07363,Brazil,South America,SMB,2024-04-12,Referral
CUST07364,Customer 07364,Brazil,South America,Mid-Market,2024-12-27,Organic
CUST07365,Customer 07365,Germany,Europe,Mid-Market,2024-06-10,Partner
CUST07366,Customer 07366,Germany,Europe,SMB,2024-02-27,Referral
CUST07367,Customer 07367,France,Europe,SMB,2025-05-20,Referral
CUST07368,Customer 07368,Mexico,North America,SMB,2024-06-06,Paid Search
CUST07369,Customer 07369,Australia,Oceania,Mid-Market,2025-02-13,Paid Search
CUST07370,Customer 07370,Australia,Oceania,Enterprise,2025-05-07,Referral
CUST07371,Customer 07371,Thailand,Asia,SMB,2024-11-11,Paid Search
CUST07372,Customer 07372,Brazil,South America,SMB,2024-02-28,Referral
CUST07373,Customer 07373,Mexico,North America,SMB,2024-02-20,Organic
CUST07374,Customer 07374,Argentina,South America,SMB,2024-10-04,Partner
CUST07375,Customer 07375,Mexico,North America,SMB,2024-02-01,Social
CUST07376,Customer 07376,France,Europe,Mid-Market,2025-09-29,Paid Search
CUST07377,Customer 07377,France,Europe,SMB,2024-05-01,Paid Search
CUST07378,Customer 07378,Australia,Oceania,Mid-Market,2024-01-22,Organic
CUST07379,Customer 07379,India,Asia,SMB,2024-04-12,Partner
CUST07380,Customer 07380,Japan,Asia,Mid-Market,2025-05-23,Organic
CUST07381,Customer 07381,Thailand,Asia,SMB,2025-03-06,Partner
CUST07382,Customer 07382,India,Asia,SMB,2025-05-08,Partner
CUST07383,Customer 07383,New Zealand,Oceania,SMB,2024-09-10,Paid Search
CUST07384,Customer 07384,Italy,Europe,Mid-Market,2024-08-22,Partner
CUST07385,Customer 07385,Germany,Europe,Enterprise,2025-05-05,Paid Search
CUST07386,Customer 07386,United States,North America,SMB,2024-03-23,Paid Search
CUST07387,Customer 07387,Canada,North America,SMB,2024-10-15,Partner
CUST07388,Customer 07388,France,Europe,Mid-Market,2024-03-15,Paid Search
CUST07389,Customer 07389,Spain,Europe,SMB,2024-11-05,Organic
CUST07390,Customer 07390,Germany,Europe,Mid-Market,2025-12-09,Referral
CUST07391,Customer 07391,India,Asia,SMB,2025-09-13,Referral
CUST07392,Customer 07392,France,Europe,Enterprise,2025-05-09,Referral
CUST07393,Customer 07393,France,Europe,Mid-Market,2025-04-25,Paid Search
CUST07394,Customer 07394,United States,North America,SMB,2024-10-01,Referral
CUST07395,Customer 07395,Argentina,South America,Mid-Market,2025-05-30,Organic
CUST07396,Customer 07396,Argentina,South America,SMB,2025-09-01,Paid Search
CUST07397,Customer 07397,Singapore,Asia,Mid-Market,2025-02-12,Organic
CUST07398,Customer 07398,Japan,Asia,Mid-Market,2024-03-16,Referral
CUST07399,Customer 07399,Australia,Oceania,Mid-Market,2025-05-22,Partner
CUST07400,Customer 07400,United States,North America,SMB,2024-04-02,Organic
CUST07401,Customer 07401,United States,North America,SMB,2024-08-24,Organic
CUST07402,Customer 07402,Thailand,Asia,SMB,2024-05-24,Partner
CUST07403,Customer 07403,Japan,Asia,Mid-Market,2024-02-06,Paid Search
CUST07404,Customer 07404,United States,North America,Mid-Market,2025-07-12,Paid Search
CUST07405,Customer 07405,Canada,North America,SMB,2025-04-16,Referral
CUST07406,Customer 07406,Germany,Europe,Mid-Market,2024-10-25,Paid Search
CUST07407,Customer 07407,New Zealand,Oceania,Mid-Market,2024-10-05,Organic
CUST07408,Customer 07408,Canada,North America,Mid-Market,2025-04-14,Partner
CUST07409,Customer 07409,Mexico,North America,SMB,2025-01-23,Organic
CUST07410,Customer 07410,Germany,Europe,SMB,2024-06-18,Partner
CUST07411,Customer 07411,United States,North America,SMB,2024-12-17,Partner
CUST07412,Customer 07412,Mexico,North America,Mid-Market,2025-07-22,Organic
CUST07413,Customer 07413,France,Europe,Mid-Market,2025-02-07,Partner
CUST07414,Customer 07414,United States,North America,Enterprise,2025-08-09,Referral
CUST07415,Customer 07415,Canada,North America,SMB,2025-01-06,Social
CUST07416,Customer 07416,Argentina,South America,Mid-Market,2024-10-29,Referral
CUST07417,Customer 07417,Spain,Europe,Enterprise,2025-06-26,Paid Search
CUST07418,Customer 07418,Chile,South America,SMB,2024-06-01,Referral
CUST07419,Customer 07419,Singapore,Asia,SMB,2025-04-03,Referral
CUST07420,Customer 07420,Germany,Europe,SMB,2025-04-05,Referral
CUST07421,Customer 07421,Italy,Europe,Mid-Market,2024-07-21,Paid Search
CUST07422,Customer 07422,France,Europe,SMB,2024-07-06,Partner
CUST07423,Customer 07423,Thailand,Asia,SMB,2024-03-02,Organic
CUST07424,Customer 07424,South Korea,Asia,SMB,2024-04-18,Social
CUST07425,Customer 07425,Canada,North America,Mid-Market,2024-03-10,Paid Search
CUST07426,Customer 07426,Spain,Europe,Enterprise,2025-03-26,Organic
CUST07427,Customer 07427,New Zealand,Oceania,Mid-Market,2024-03-29,Organic
CUST07428,Customer 07428,France,Europe,Enterprise,2025-01-09,Social
CUST07429,Customer 07429,United States,North America,Mid-Market,2024-03-22,Partner
CUST07430,Customer 07430,New Zealand,Oceania,Mid-Market,2025-07-26,Paid Search
CUST07431,Customer 07431,Brazil,South America,SMB,2025-05-10,Social
CUST07432,Customer 07432,United States,North America,Enterprise,2024-08-01,Organic
CUST07433,Customer 07433,United States,North America,Enterprise,2025-06-21,Organic
CUST07434,Customer 07434,Italy,Europe,Mid-Market,2024-06-13,Organic
CUST07435,Customer 07435,Spain,Europe,SMB,2025-04-09,Paid Search
CUST07436,Customer 07436,Japan,Asia,SMB,2025-04-13,Paid Search
CUST07437,Customer 07437,France,Europe,SMB,2024-11-14,Organic
CUST07438,Customer 07438,South Korea,Asia,SMB,2025-05-27,Organic
CUST07439,Customer 07439,Germany,Europe,SMB,2025-11-23,Paid Search
CUST07440,Customer 07440,Australia,Oceania,SMB,2024-10-29,Organic
CUST07441,Customer 07441,Argentina,South America,SMB,2024-07-26,Referral
CUST07442,Customer 07442,Argentina,South America,Enterprise,2024-11-19,Paid Search
CUST07443,Customer 07443,United States,North America,Mid-Market,2025-02-19,Organic
CUST07444,Customer 07444,France,Europe,Mid-Market,2024-03-31,Organic
CUST07445,Customer 07445,Germany,Europe,SMB,2025-12-02,Referral
CUST07446,Customer 07446,Mexico,North America,SMB,2024-12-09,Partner
CUST07447,Customer 07447,Canada,North America,SMB,2025-12-05,Paid Search
CUST07448,Customer 07448,South Korea,Asia,Enterprise,2025-12-03,Referral
CUST07449,Customer 07449,India,Asia,SMB,2024-02-16,Social
CUST07450,Customer 07450,Thailand,Asia,Mid-Market,2024-03-24,Partner
CUST07451,Customer 07451,France,Europe,SMB,2024-05-12,Paid Search
CUST07452,Customer 07452,Thailand,Asia,SMB,2025-02-19,Partner
CUST07453,Customer 07453,Thailand,Asia,SMB,2024-09-15,Paid Search
CUST07454,Customer 07454,Canada,North America,SMB,2024-01-14,Paid Search
CUST07455,Customer 07455,New Zealand,Oceania,SMB,2025-02-16,Referral
CUST07456,Customer 07456,Mexico,North America,Enterprise,2024-08-25,Paid Search
CUST07457,Customer 07457,Mexico,North America,SMB,2025-09-08,Partner
CUST07458,Customer 07458,Brazil,South America,SMB,2025-07-10,Organic
CUST07459,Customer 07459,Germany,Europe,SMB,2025-09-09,Paid Search
CUST07460,Customer 07460,Mexico,North America,Enterprise,2025-02-18,Organic
CUST07461,Customer 07461,South Korea,Asia,Mid-Market,2025-05-23,Referral
CUST07462,Customer 07462,Canada,North America,Mid-Market,2024-02-29,Organic
CUST07463,Customer 07463,France,Europe,SMB,2025-07-09,Paid Search
CUST07464,Customer 07464,Australia,Oceania,Enterprise,2024-11-26,Partner
CUST07465,Customer 07465,Australia,Oceania,SMB,2024-01-04,Organic
CUST07466,Customer 07466,United Kingdom,Europe,Mid-Market,2024-02-27,Organic
CUST07467,Customer 07467,Italy,Europe,Mid-Market,2024-08-13,Referral
CUST07468,Customer 07468,Italy,Europe,SMB,2024-09-30,Paid Search
CUST07469,Customer 07469,Canada,North America,SMB,2024-06-01,Organic
CUST07470,Customer 07470,Mexico,North America,SMB,2025-07-16,Organic
CUST07471,Customer 07471,Germany,Europe,SMB,2024-11-22,Organic
CUST07472,Customer 07472,Chile,South America,SMB,2024-07-07,Organic
CUST07473,Customer 07473,South Korea,Asia,SMB,2025-05-07,Partner
CUST07474,Customer 07474,Singapore,Asia,SMB,2024-11-27,Paid Search
CUST07475,Customer 07475,Japan,Asia,Mid-Market,2025-07-23,Paid Search
CUST07476,Customer 07476,Canada,North America,SMB,2024-12-31,Organic
CUST07477,Customer 07477,Japan,Asia,Mid-Market,2025-07-01,Social
CUST07478,Customer 07478,Thailand,Asia,SMB,2025-09-15,Partner
CUST07479,Customer 07479,India,Asia,SMB,2024-02-27,Paid Search
CUST07480,Customer 07480,New Zealand,Oceania,SMB,2024-03-29,Referral
CUST07481,Customer 07481,Mexico,North America,Enterprise,2025-06-18,Paid Search
CUST07482,Customer 07482,New Zealand,Oceania,SMB,2025-02-06,Organic
CUST07483,Customer 07483,Canada,North America,Mid-Market,2024-06-24,Paid Search
CUST07484,Customer 07484,Canada,North America,Mid-Market,2024-01-23,Referral
CUST07485,Customer 07485,Singapore,Asia,Mid-Market,2025-11-29,Paid Search
CUST07486,Customer 07486,Canada,North America,SMB,2024-03-09,Paid Search
CUST07487,Customer 07487,Thailand,Asia,SMB,2024-12-04,Referral
CUST07488,Customer 07488,Italy,Europe,Mid-Market,2024-06-10,Partner
CUST07489,Customer 07489,Spain,Europe,Mid-Market,2024-10-16,Partner
CUST07490,Customer 07490,United Kingdom,Europe,Mid-Market,2025-06-10,Referral
CUST07491,Customer 07491,New Zealand,Oceania,Mid-Market,2025-01-07,Referral
CUST07492,Customer 07492,New Zealand,Oceania,SMB,2024-01-31,Paid Search
CUST07493,Customer 07493,United States,North America,Mid-Market,2024-03-04,Paid Search
CUST07494,Customer 07494,Spain,Europe,Mid-Market,2025-11-21,Referral
CUST07495,Customer 07495,Chile,South America,Enterprise,2024-07-03,Organic
CUST07496,Customer 07496,Canada,North America,Mid-Market,2024-11-08,Partner
CUST07497,Customer 07497,South Korea,Asia,SMB,2025-07-28,Organic
CUST07498,Customer 07498,United States,North America,Mid-Market,2025-09-05,Organic
CUST07499,Customer 07499,Mexico,North America,Mid-Market,2024-07-26,Organic
CUST07500,Customer 07500,United Kingdom,Europe,SMB,2024-06-11,Partner
CUST07501,Customer 07501,Mexico,North America,SMB,2024-11-15,Organic
CUST07502,Customer 07502,Canada,North America,SMB,2024-09-03,Referral
CUST07503,Customer 07503,United Kingdom,Europe,SMB,2025-05-27,Paid Search
CUST07504,Customer 07504,Singapore,Asia,Mid-Market,2025-06-15,Referral
CUST07505,Customer 07505,Canada,North America,SMB,2024-07-09,Referral
CUST07506,Customer 07506,Mexico,North America,Mid-Market,2024-10-04,Social
CUST07507,Customer 07507,New Zealand,Oceania,SMB,2025-06-18,Paid Search
CUST07508,Customer 07508,Brazil,South America,Mid-Market,2025-01-05,Paid Search
CUST07509,Customer 07509,Canada,North America,Mid-Market,2025-02-06,Organic
CUST07510,Customer 07510,United States,North America,Mid-Market,2025-08-14,Paid Search
CUST07511,Customer 07511,United States,North America,SMB,2025-04-21,Partner
CUST07512,Customer 07512,Mexico,North America,Enterprise,2025-04-20,Organic
CUST07513,Customer 07513,Spain,Europe,SMB,2024-12-18,Social
CUST07514,Customer 07514,Mexico,North America,Mid-Market,2025-09-03,Organic
CUST07515,Customer 07515,Canada,North America,SMB,2024-01-17,Partner
CUST07516,Customer 07516,Canada,North America,SMB,2024-03-04,Referral
CUST07517,Customer 07517,Chile,South America,Mid-Market,2025-05-09,Social
CUST07518,Customer 07518,United States,North America,SMB,2025-03-20,Paid Search
CUST07519,Customer 07519,India,Asia,SMB,2024-07-23,Referral
CUST07520,Customer 07520,United Kingdom,Europe,SMB,2025-03-15,Organic
CUST07521,Customer 07521,Italy,Europe,SMB,2024-03-19,Paid Search
CUST07522,Customer 07522,Singapore,Asia,Enterprise,2025-03-19,Partner
CUST07523,Customer 07523,Japan,Asia,Mid-Market,2024-09-21,Organic
CUST07524,Customer 07524,United Kingdom,Europe,SMB,2025-03-06,Partner
CUST07525,Customer 07525,Spain,Europe,Mid-Market,2024-09-06,Paid Search
CUST07526,Customer 07526,France,Europe,Mid-Market,2025-06-13,Paid Search
CUST07527,Customer 07527,Canada,North America,Mid-Market,2024-03-22,Referral
CUST07528,Customer 07528,United States,North America,Mid-Market,2025-09-08,Organic
CUST07529,Customer 07529,Japan,Asia,SMB,2024-12-27,Referral
CUST07530,Customer 07530,Italy,Europe,SMB,2024-06-16,Social
CUST07531,Customer 07531,France,Europe,Mid-Market,2025-12-04,Organic
CUST07532,Customer 07532,Italy,Europe,Mid-Market,2024-03-17,Organic
CUST07533,Customer 07533,India,Asia,Mid-Market,2025-01-27,Organic
CUST07534,Customer 07534,Italy,Europe,SMB,2024-02-24,Paid Search
CUST07535,Customer 07535,India,Asia,Mid-Market,2025-10-19,Referral
CUST07536,Customer 07536,Australia,Oceania,SMB,2024-04-25,Social
CUST07537,Customer 07537,Mexico,North America,Mid-Market,2024-07-03,Paid Search
CUST07538,Customer 07538,Argentina,South America,SMB,2025-04-24,Organic
CUST07539,Customer 07539,Italy,Europe,Mid-Market,2025-10-08,Organic
CUST07540,Customer 07540,Japan,Asia,Enterprise,2024-10-31,Paid Search
CUST07541,Customer 07541,New Zealand,Oceania,SMB,2024-07-09,Paid Search
CUST07542,Customer 07542,Thailand,Asia,Mid-Market,2024-09-12,Social
CUST07543,Customer 07543,Mexico,North America,Mid-Market,2025-11-01,Organic
CUST07544,Customer 07544,Australia,Oceania,SMB,2025-10-27,Partner
CUST07545,Customer 07545,United States,North America,SMB,2024-03-30,Paid Search
CUST07546,Customer 07546,South Korea,Asia,Mid-Market,2025-10-20,Partner
CUST07547,Customer 07547,Mexico,North America,SMB,2025-09-06,Partner
CUST07548,Customer 07548,United Kingdom,Europe,SMB,2025-01-28,Partner
CUST07549,Customer 07549,Italy,Europe,Enterprise,2024-07-05,Paid Search
CUST07550,Customer 07550,Spain,Europe,Mid-Market,2024-12-01,Paid Search
CUST07551,Customer 07551,Chile,South America,Mid-Market,2025-07-20,Organic
CUST07552,Customer 07552,Canada,North America,Mid-Market,2024-07-16,Organic
CUST07553,Customer 07553,Japan,Asia,SMB,2024-09-08,Referral
CUST07554,Customer 07554,United Kingdom,Europe,Mid-Market,2024-12-02,Social
CUST07555,Customer 07555,Canada,North America,SMB,2024-02-19,Referral
CUST07556,Customer 07556,New Zealand,Oceania,SMB,2024-10-27,Paid Search
CUST07557,Customer 07557,Japan,Asia,Mid-Market,2024-04-07,Organic
CUST07558,Customer 07558,India,Asia,Enterprise,2024-01-06,Referral
CUST07559,Customer 07559,Brazil,South America,SMB,2024-10-09,Organic
CUST07560,Customer 07560,Argentina,South America,Enterprise,2025-07-08,Organic
CUST07561,Customer 07561,Australia,Oceania,Mid-Market,2025-12-19,Organic
CUST07562,Customer 07562,Japan,Asia,SMB,2024-11-16,Partner
CUST07563,Customer 07563,France,Europe,SMB,2025-07-05,Paid Search
CUST07564,Customer 07564,Thailand,Asia,SMB,2024-06-11,Social
CUST07565,Customer 07565,Singapore,Asia,Mid-Market,2025-04-10,Paid Search
CUST07566,Customer 07566,Chile,South America,SMB,2025-05-02,Referral
CUST07567,Customer 07567,United Kingdom,Europe,SMB,2024-08-30,Partner
CUST07568,Customer 07568,United States,North America,SMB,2024-11-23,Partner
CUST07569,Customer 07569,Australia,Oceania,Enterprise,2025-05-04,Organic
CUST07570,Customer 07570,New Zealand,Oceania,SMB,2024-08-17,Organic
CUST07571,Customer 07571,Canada,North America,SMB,2025-03-17,Organic
CUST07572,Customer 07572,New Zealand,Oceania,SMB,2024-06-17,Paid Search
CUST07573,Customer 07573,Italy,Europe,SMB,2025-01-26,Organic
CUST07574,Customer 07574,Singapore,Asia,SMB,2024-02-13,Referral
CUST07575,Customer 07575,United Kingdom,Europe,Mid-Market,2024-11-22,Paid Search
CUST07576,Customer 07576,Australia,Oceania,Mid-Market,2025-01-02,Social
CUST07577,Customer 07577,Australia,Oceania,SMB,2025-08-27,Partner
CUST07578,Customer 07578,Germany,Europe,Mid-Market,2024-10-01,Referral
CUST07579,Customer 07579,France,Europe,SMB,2024-01-05,Referral
CUST07580,Customer 07580,South Korea,Asia,Mid-Market,2024-01-30,Organic
CUST07581,Customer 07581,Thailand,Asia,SMB,2025-01-29,Organic
CUST07582,Customer 07582,Argentina,South America,Enterprise,2025-08-16,Paid Search
CUST07583,Customer 07583,Italy,Europe,Enterprise,2025-10-12,Social
CUST07584,Customer 07584,Mexico,North America,Mid-Market,2025-08-13,Organic
